Brand,Description,Size,SalesQuantity,SalesPrice,SalesDate
3505,Tito's Handmade Vodka,750mL,2,21.99,2016-01-29
3650,Patron Silver Tequila,750mL,2,49.99,2016-01-29
3180,New Amsterdam Vodka,1.75L,4,14.99,2016-01-29
2757,Johnnie Walker Red Label,1.75L,3,29.99,2016-01-29
2757,Johnnie Walker Red Label,1.75L,1,29.99,2016-01-29
1233,Jack Daniels No 7 Black,1.75L,9,35.99,2016-01-29
3423,Beefeater,1.75L,2,26.99,2016-01-29
2663,Dewars White Label,1.75L,7,39.99,2016-01-29
3802,Three Olives Vodka,1.75L,7,17.99,2016-01-29
3913,Svedka Vodka,1.75L,1,17.99,2016-01-29
3826,Skyy Vodka,1.75L,3,24.99,2016-01-29
3650,Patron Silver Tequila,750mL,3,49.99,2016-01-29
2114,Black Velvet Canadian Whisky,1.75L,4,12.99,2016-01-29
6579,J Lohr Riverstone Chard,750mL,5,10.99,2016-01-29
3893,Zhenka 80 Proof,1.75L,11,9.99,2016-01-29
5364,Kahlua,1.75L,2,31.99,2016-01-29
8082,Baileys Irish Cream,1.75L,1,38.99,2016-01-29
5138,Fireball Cinnamon Whisky,750mL,41,13.99,2016-01-29
3423,Beefeater,1.75L,3,26.99,2016-01-29
2589,Jameson Irish Whiskey,1.75L,1,41.99,2016-01-29
3348,Bombay Sapphire Gin,1.75L,2,36.99,2016-01-29
3505,Tito's Handmade Vodka,750mL,2,21.99,2016-01-29
3505,Tito's Handmade Vodka,750mL,4,21.99,2016-01-29
5138,Fireball Cinnamon Whisky,750mL,10,13.99,2016-01-29
8159,Jose Cuervo Especial,1.75L,1,25.99,2016-01-29
3505,Tito's Handmade Vodka,750mL,1,21.99,2016-01-29
2114,Black Velvet Canadian Whisky,1.75L,7,12.99,2016-01-29
4261,Capt Morgan Spiced Rum,1.75L,17,21.99,2016-01-29
11219,Josh Cellars Cab Svgn Sonoma,750mL,3,14.99,2016-01-29
19748,Clos du Bois Chard,1.5L,14,14.99,2016-01-29
3802,Three Olives Vodka,1.75L,4,17.99,2016-01-29
2127,Canadian Ltd,1.75L,9,10.49,2016-01-29
4261,Capt Morgan Spiced Rum,1.75L,20,21.99,2016-01-29
11219,Josh Cellars Cab Svgn Sonoma,750mL,14,14.99,2016-01-29
6570,Kendall Jackson Chard Vt RSV,750mL,2,13.99,2016-01-29
6579,J Lohr Riverstone Chard,750mL,14,10.99,2016-01-29
6579,J Lohr Riverstone Chard,750mL,3,10.99,2016-01-29
8068,Absolut 80 Proof,1.75L,8,25.99,2016-01-29
8512,Baileys Irish Cream,750mL,1,19.99,2016-01-29
2127,Canadian Ltd,1.75L,1,10.49,2016-01-29
3802,Three Olives Vodka,1.75L,2,17.99,2016-01-29
14006,Apothic Winemakers Red Blend,750mL,3,9.99,2016-01-29
8159,Jose Cuervo Especial,1.75L,1,25.99,2016-01-30
2663,Dewars White Label,1.75L,2,39.99,2016-01-30
3876,Smirnoff 80 Proof,1.75L,4,19.02,2016-01-30
2120,Canadian Club,1.75L,1,15.99,2016-01-30
3913,Svedka Vodka,1.75L,2,17.99,2016-01-30
3180,New Amsterdam Vodka,1.75L,4,14.99,2016-01-30
8680,Crown Royal,1.75L,2,39.99,2016-01-30
5364,Kahlua,1.75L,1,31.99,2016-01-30
3650,Patron Silver Tequila,750mL,2,49.99,2016-01-30
6570,Kendall Jackson Chard Vt RSV,750mL,7,13.99,2016-01-30
8512,Baileys Irish Cream,750mL,4,19.99,2016-01-30
3423,Beefeater,1.75L,1,26.99,2016-01-30
3893,Zhenka 80 Proof,1.75L,5,9.99,2016-01-30
2127,Canadian Ltd,1.75L,1,10.49,2016-01-30
8512,Baileys Irish Cream,750mL,1,19.99,2016-01-30
3348,Bombay Sapphire Gin,1.75L,1,36.99,2016-01-30
8159,Jose Cuervo Especial,1.75L,4,25.99,2016-01-30
4262,Capt Morgan Spiced Rum,750mL,8,14.99,2016-01-30
2114,Black Velvet Canadian Whisky,1.75L,6,12.99,2016-01-30
2589,Jameson Irish Whiskey,1.75L,6,41.99,2016-01-30
3913,Svedka Vodka,1.75L,2,17.99,2016-01-30
8512,Baileys Irish Cream,750mL,5,19.99,2016-01-30
3913,Svedka Vodka,1.75L,15,17.99,2016-01-30
4227,Bacardi Superior Rum Trav,1.75L,13,17.99,2016-01-30
8082,Baileys Irish Cream,1.75L,2,38.99,2016-01-30
2757,Johnnie Walker Red Label,1.75L,1,29.99,2016-01-30
8512,Baileys Irish Cream,750mL,4,19.99,2016-01-30
1376,Jim Beam,1.75L,9,22.99,2016-01-30
3545,Ketel One Vodka,1.75L,9,29.99,2016-01-30
3102,Smirnoff Traveler,1.75L,7,17.99,2016-01-30
2114,Black Velvet Canadian Whisky,1.75L,2,12.99,2016-01-30
1233,Jack Daniels No 7 Black,1.75L,4,38.8,2016-01-30
3102,Smirnoff Traveler,1.75L,7,17.99,2016-01-30
4262,Capt Morgan Spiced Rum,750mL,10,14.99,2016-01-30
8680,Crown Royal,1.75L,1,39.99,2016-01-30
5365,Kahlua,750mL,2,19.99,2016-01-30
1737,Makers Mark,1.75L,2,46.99,2016-01-30
11219,Josh Cellars Cab Svgn Sonoma,750mL,2,14.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,9,13.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,6,13.99,2016-01-30
8159,Jose Cuervo Especial,1.75L,2,25.99,2016-01-30
6579,J Lohr Riverstone Chard,750mL,16,10.99,2016-01-30
4261,Capt Morgan Spiced Rum,1.75L,5,21.99,2016-01-30
8112,Stolichnaya,1.75L,1,26.99,2016-01-30
2663,Dewars White Label,1.75L,1,39.99,2016-01-30
3405,Tito's Handmade Vodka,1.75L,4,29.99,2016-01-30
2663,Dewars White Label,1.75L,1,39.99,2016-01-30
2127,Canadian Ltd,1.75L,4,10.49,2016-01-30
3180,New Amsterdam Vodka,1.75L,3,14.99,2016-01-30
2589,Jameson Irish Whiskey,1.75L,1,41.99,2016-01-30
3405,Tito's Handmade Vodka,1.75L,3,29.99,2016-01-30
1476,Jim Beam Traveler,1.75L,11,21.99,2016-01-30
4261,Capt Morgan Spiced Rum,1.75L,6,21.99,2016-01-30
1376,Jim Beam,1.75L,3,22.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,7,13.99,2016-01-30
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.99,2016-01-30
8680,Crown Royal,1.75L,2,39.99,2016-01-30
1737,Makers Mark,1.75L,2,46.99,2016-01-30
2663,Dewars White Label,1.75L,1,39.99,2016-01-30
11219,Josh Cellars Cab Svgn Sonoma,750mL,2,14.99,2016-01-30
3505,Tito's Handmade Vodka,750mL,2,21.99,2016-01-30
3545,Ketel One Vodka,1.75L,2,29.99,2016-01-30
3876,Smirnoff 80 Proof,1.75L,2,18.99,2016-01-30
3423,Beefeater,1.75L,2,26.99,2016-01-30
3650,Patron Silver Tequila,750mL,1,49.99,2016-01-30
8680,Crown Royal,1.75L,5,39.99,2016-01-30
2585,Jameson Irish Whiskey,750mL,4,23.99,2016-01-30
8068,Absolut 80 Proof,1.75L,3,25.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,10,13.99,2016-01-30
6579,J Lohr Riverstone Chard,750mL,27,10.99,2016-01-30
2585,Jameson Irish Whiskey,750mL,2,23.99,2016-01-30
3180,New Amsterdam Vodka,1.75L,15,14.99,2016-01-30
8680,Crown Royal,1.75L,7,39.99,2016-01-30
3913,Svedka Vodka,1.75L,8,17.99,2016-01-30
2120,Canadian Club,1.75L,8,16.87,2016-01-30
2589,Jameson Irish Whiskey,1.75L,2,41.99,2016-01-30
5364,Kahlua,1.75L,7,31.99,2016-01-30
8512,Baileys Irish Cream,750mL,7,19.99,2016-01-30
3545,Ketel One Vodka,1.75L,10,29.99,2016-01-30
11219,Josh Cellars Cab Svgn Sonoma,750mL,8,14.99,2016-01-30
2585,Jameson Irish Whiskey,750mL,2,23.99,2016-01-30
8068,Absolut 80 Proof,1.75L,2,25.99,2016-01-30
3826,Skyy Vodka,1.75L,3,24.99,2016-01-30
3489,Tanqueray,1.75L,1,34.99,2016-01-30
3489,Tanqueray,1.75L,9,34.99,2016-01-30
3180,New Amsterdam Vodka,1.75L,1,14.99,2016-01-30
2114,Black Velvet Canadian Whisky,1.75L,4,12.99,2016-01-30
8112,Stolichnaya,1.75L,5,26.99,2016-01-30
8068,Absolut 80 Proof,1.75L,6,25.99,2016-01-30
3858,Grey Goose Vodka,750mL,11,23.99,2016-01-30
2585,Jameson Irish Whiskey,750mL,1,23.99,2016-01-30
2432,Crown Royal,750mL,2,25.99,2016-01-30
4261,Capt Morgan Spiced Rum,1.75L,17,21.99,2016-01-30
3545,Ketel One Vodka,1.75L,3,29.99,2016-01-30
4261,Capt Morgan Spiced Rum,1.75L,10,21.99,2016-01-30
8159,Jose Cuervo Especial,1.75L,4,25.99,2016-01-30
1476,Jim Beam Traveler,1.75L,1,21.99,2016-01-30
2663,Dewars White Label,1.75L,2,39.99,2016-01-30
6650,Simi Chard,750mL,3,12.38,2016-01-30
3405,Tito's Handmade Vodka,1.75L,3,29.99,2016-01-30
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.99,2016-01-30
2127,Canadian Ltd,1.75L,10,10.49,2016-01-30
3802,Three Olives Vodka,1.75L,5,17.99,2016-01-30
3348,Bombay Sapphire Gin,1.75L,1,36.99,2016-01-30
2127,Canadian Ltd,1.75L,6,10.49,2016-01-30
3405,Tito's Handmade Vodka,1.75L,3,29.99,2016-01-30
19748,Clos du Bois Chard,1.5L,5,14.99,2016-01-30
3826,Skyy Vodka,1.75L,1,24.99,2016-01-30
1232,Jack Daniels No 7 Black,750mL,4,22.99,2016-01-30
3102,Smirnoff Traveler,1.75L,16,17.99,2016-01-30
3505,Tito's Handmade Vodka,750mL,1,21.99,2016-01-30
5365,Kahlua,750mL,4,19.99,2016-01-30
3505,Tito's Handmade Vodka,750mL,2,21.99,2016-01-30
1376,Jim Beam,1.75L,1,22.99,2016-01-30
3876,Smirnoff 80 Proof,1.75L,5,18.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,12,13.99,2016-01-30
1385,Makers Mark,750mL,8,26.99,2016-01-30
2114,Black Velvet Canadian Whisky,1.75L,3,12.99,2016-01-30
14006,Apothic Winemakers Red Blend,750mL,6,9.99,2016-01-30
19748,Clos du Bois Chard,1.5L,27,14.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,1,13.99,2016-01-30
1233,Jack Daniels No 7 Black,1.75L,11,35.99,2016-01-30
4262,Capt Morgan Spiced Rum,750mL,4,14.99,2016-01-30
8112,Stolichnaya,1.75L,4,26.99,2016-01-30
2120,Canadian Club,1.75L,1,15.99,2016-01-30
4261,Capt Morgan Spiced Rum,1.75L,15,21.99,2016-01-30
1385,Makers Mark,750mL,5,26.99,2016-01-30
3512,Pinnacle Vodka,1.75L,2,16.99,2016-01-30
3857,Grey Goose Vodka,1.75L,1,57.99,2016-01-30
6570,Kendall Jackson Chard Vt RSV,750mL,2,13.99,2016-01-30
4227,Bacardi Superior Rum Trav,1.75L,2,17.99,2016-01-30
8112,Stolichnaya,1.75L,3,26.99,2016-01-30
3545,Ketel One Vodka,1.75L,25,29.99,2016-01-30
3876,Smirnoff 80 Proof,1.75L,11,19.0,2016-01-30
3858,Grey Goose Vodka,750mL,3,23.99,2016-01-30
2432,Crown Royal,750mL,1,25.99,2016-01-30
2120,Canadian Club,1.75L,1,15.99,2016-01-30
8068,Absolut 80 Proof,1.75L,3,25.99,2016-01-30
4262,Capt Morgan Spiced Rum,750mL,5,14.99,2016-01-30
3180,New Amsterdam Vodka,1.75L,7,14.99,2016-01-30
3858,Grey Goose Vodka,750mL,14,23.99,2016-01-30
11219,Josh Cellars Cab Svgn Sonoma,750mL,4,14.99,2016-01-30
3893,Zhenka 80 Proof,1.75L,2,9.99,2016-01-30
6650,Simi Chard,750mL,11,10.99,2016-01-30
2114,Black Velvet Canadian Whisky,1.75L,5,12.99,2016-01-30
1385,Makers Mark,750mL,1,26.99,2016-01-30
3857,Grey Goose Vodka,1.75L,2,57.99,2016-01-30
1385,Makers Mark,750mL,1,26.99,2016-01-30
2585,Jameson Irish Whiskey,750mL,8,23.99,2016-01-30
3489,Tanqueray,1.75L,5,34.99,2016-01-30
8512,Baileys Irish Cream,750mL,3,19.99,2016-01-30
8082,Baileys Irish Cream,1.75L,3,38.99,2016-01-30
2127,Canadian Ltd,1.75L,6,10.49,2016-01-30
8068,Absolut 80 Proof,1.75L,6,25.99,2016-01-30
3858,Grey Goose Vodka,750mL,7,23.99,2016-01-30
3802,Three Olives Vodka,1.75L,7,17.99,2016-01-30
3826,Skyy Vodka,1.75L,1,24.99,2016-01-30
1376,Jim Beam,1.75L,1,22.99,2016-01-30
8512,Baileys Irish Cream,750mL,4,19.99,2016-01-30
3180,New Amsterdam Vodka,1.75L,21,14.99,2016-01-30
5364,Kahlua,1.75L,11,31.99,2016-01-30
11219,Josh Cellars Cab Svgn Sonoma,750mL,3,14.99,2016-01-30
4227,Bacardi Superior Rum Trav,1.75L,6,17.99,2016-01-30
5364,Kahlua,1.75L,1,31.99,2016-01-30
4261,Capt Morgan Spiced Rum,1.75L,9,21.99,2016-01-30
3102,Smirnoff Traveler,1.75L,3,17.99,2016-01-30
2585,Jameson Irish Whiskey,750mL,5,23.99,2016-01-30
8112,Stolichnaya,1.75L,6,26.99,2016-01-30
8512,Baileys Irish Cream,750mL,6,19.99,2016-01-30
3826,Skyy Vodka,1.75L,1,24.99,2016-01-30
2757,Johnnie Walker Red Label,1.75L,7,29.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,3,14.38,2016-01-30
8159,Jose Cuervo Especial,1.75L,3,25.99,2016-01-30
8512,Baileys Irish Cream,750mL,6,19.99,2016-01-30
2120,Canadian Club,1.75L,2,15.99,2016-01-30
3893,Zhenka 80 Proof,1.75L,1,9.99,2016-01-30
3545,Ketel One Vodka,1.75L,1,29.99,2016-01-30
2120,Canadian Club,1.75L,19,17.01,2016-01-30
3857,Grey Goose Vodka,1.75L,2,57.99,2016-01-30
3405,Tito's Handmade Vodka,1.75L,14,29.99,2016-01-30
8512,Baileys Irish Cream,750mL,7,19.99,2016-01-30
19748,Clos du Bois Chard,1.5L,12,14.99,2016-01-30
14006,Apothic Winemakers Red Blend,750mL,13,9.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,5,13.99,2016-01-30
3423,Beefeater,1.75L,1,26.99,2016-01-30
5365,Kahlua,750mL,3,19.99,2016-01-30
8680,Crown Royal,1.75L,1,39.99,2016-01-30
6650,Simi Chard,750mL,8,10.99,2016-01-30
2120,Canadian Club,1.75L,5,17.36,2016-01-30
3802,Three Olives Vodka,1.75L,6,17.99,2016-01-30
8512,Baileys Irish Cream,750mL,2,19.99,2016-01-30
2120,Canadian Club,1.75L,8,15.99,2016-01-30
1385,Makers Mark,750mL,3,26.99,2016-01-30
3876,Smirnoff 80 Proof,1.75L,4,19.02,2016-01-30
4261,Capt Morgan Spiced Rum,1.75L,7,21.99,2016-01-30
3826,Skyy Vodka,1.75L,1,24.99,2016-01-30
3405,Tito's Handmade Vodka,1.75L,7,29.99,2016-01-30
2757,Johnnie Walker Red Label,1.75L,4,29.99,2016-01-30
3180,New Amsterdam Vodka,1.75L,16,14.99,2016-01-30
19748,Clos du Bois Chard,1.5L,2,14.99,2016-01-30
2127,Canadian Ltd,1.75L,1,10.49,2016-01-30
4262,Capt Morgan Spiced Rum,750mL,1,14.99,2016-01-30
2127,Canadian Ltd,1.75L,2,10.49,2016-01-30
2120,Canadian Club,1.75L,1,15.99,2016-01-30
2120,Canadian Club,1.75L,7,16.54,2016-01-30
5103,Fireball Cinnamon Whisky,1.75L,5,28.99,2016-01-30
3858,Grey Goose Vodka,750mL,2,23.99,2016-01-30
3858,Grey Goose Vodka,750mL,2,23.99,2016-01-30
2757,Johnnie Walker Red Label,1.75L,4,29.99,2016-01-30
3650,Patron Silver Tequila,750mL,3,49.99,2016-01-30
3858,Grey Goose Vodka,750mL,5,23.99,2016-01-30
3802,Three Olives Vodka,1.75L,7,17.99,2016-01-30
1376,Jim Beam,1.75L,5,22.99,2016-01-30
6650,Simi Chard,750mL,22,10.99,2016-01-30
2663,Dewars White Label,1.75L,4,39.99,2016-01-30
2589,Jameson Irish Whiskey,1.75L,2,41.99,2016-01-30
19748,Clos du Bois Chard,1.5L,2,14.99,2016-01-30
3180,New Amsterdam Vodka,1.75L,3,14.99,2016-01-30
3913,Svedka Vodka,1.75L,1,17.99,2016-01-30
5365,Kahlua,750mL,2,19.99,2016-01-30
3650,Patron Silver Tequila,750mL,1,49.99,2016-01-30
8512,Baileys Irish Cream,750mL,1,19.99,2016-01-30
2120,Canadian Club,1.75L,12,17.69,2016-01-30
3512,Pinnacle Vodka,1.75L,3,16.99,2016-01-30
3893,Zhenka 80 Proof,1.75L,6,9.99,2016-01-30
2432,Crown Royal,750mL,1,25.99,2016-01-30
3857,Grey Goose Vodka,1.75L,1,57.99,2016-01-30
3512,Pinnacle Vodka,1.75L,5,16.99,2016-01-30
4227,Bacardi Superior Rum Trav,1.75L,20,17.99,2016-01-30
3858,Grey Goose Vodka,750mL,5,23.99,2016-01-30
3857,Grey Goose Vodka,1.75L,2,57.99,2016-01-30
1376,Jim Beam,1.75L,2,22.99,2016-01-30
4262,Capt Morgan Spiced Rum,750mL,2,14.99,2016-01-30
5365,Kahlua,750mL,2,19.99,2016-01-30
3180,New Amsterdam Vodka,1.75L,3,14.99,2016-01-30
3858,Grey Goose Vodka,750mL,3,23.99,2016-01-30
19748,Clos du Bois Chard,1.5L,1,14.99,2016-01-30
3858,Grey Goose Vodka,750mL,3,23.99,2016-01-30
2589,Jameson Irish Whiskey,1.75L,2,41.99,2016-01-30
5103,Fireball Cinnamon Whisky,1.75L,1,28.99,2016-01-30
8680,Crown Royal,1.75L,3,39.99,2016-01-30
3857,Grey Goose Vodka,1.75L,1,57.99,2016-01-30
8159,Jose Cuervo Especial,1.75L,5,25.99,2016-01-30
3102,Smirnoff Traveler,1.75L,6,17.99,2016-01-30
1385,Makers Mark,750mL,6,26.99,2016-01-30
3893,Zhenka 80 Proof,1.75L,1,9.99,2016-01-30
1476,Jim Beam Traveler,1.75L,1,21.99,2016-01-30
6650,Simi Chard,750mL,6,11.79,2016-01-30
1232,Jack Daniels No 7 Black,750mL,2,22.99,2016-01-30
1376,Jim Beam,1.75L,8,22.99,2016-01-30
5138,Fireball Cinnamon Whisky,750mL,10,13.99,2016-01-30
1476,Jim Beam Traveler,1.75L,3,21.99,2016-01-30
3913,Svedka Vodka,1.75L,1,17.99,2016-01-30
1385,Makers Mark,750mL,1,26.99,2016-01-30
3876,Smirnoff 80 Proof,1.75L,3,19.36,2016-01-30
2114,Black Velvet Canadian Whisky,1.75L,3,12.99,2016-01-30
2127,Canadian Ltd,1.75L,6,10.49,2016-01-30
3876,Smirnoff 80 Proof,1.75L,3,18.99,2016-01-30
1476,Jim Beam Traveler,1.75L,1,21.99,2016-01-31
8159,Jose Cuervo Especial,1.75L,3,25.99,2016-01-31
3858,Grey Goose Vodka,750mL,1,23.99,2016-01-31
1385,Makers Mark,750mL,1,26.99,2016-01-31
5138,Fireball Cinnamon Whisky,750mL,1,13.99,2016-01-31
3180,New Amsterdam Vodka,1.75L,3,14.99,2016-01-31
1385,Makers Mark,750mL,1,26.99,2016-01-31
8112,Stolichnaya,1.75L,1,26.99,2016-01-31
8082,Baileys Irish Cream,1.75L,2,38.99,2016-01-31
6579,J Lohr Riverstone Chard,750mL,6,10.99,2016-01-31
3405,Tito's Handmade Vodka,1.75L,5,29.99,2016-01-31
14006,Apothic Winemakers Red Blend,750mL,2,9.99,2016-01-31
8082,Baileys Irish Cream,1.75L,1,38.99,2016-01-31
4261,Capt Morgan Spiced Rum,1.75L,17,21.99,2016-01-31
1233,Jack Daniels No 7 Black,1.75L,4,35.99,2016-01-31
4261,Capt Morgan Spiced Rum,1.75L,7,21.99,2016-01-31
8112,Stolichnaya,1.75L,1,26.99,2016-01-31
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.99,2016-01-31
14006,Apothic Winemakers Red Blend,750mL,7,9.99,2016-01-31
4227,Bacardi Superior Rum Trav,1.75L,1,17.99,2016-01-31
5365,Kahlua,750mL,2,19.99,2016-01-31
1476,Jim Beam Traveler,1.75L,1,21.99,2016-01-31
8112,Stolichnaya,1.75L,1,26.99,2016-01-31
2585,Jameson Irish Whiskey,750mL,3,23.99,2016-01-31
2114,Black Velvet Canadian Whisky,1.75L,11,12.99,2016-01-31
5365,Kahlua,750mL,1,19.99,2016-01-31
5364,Kahlua,1.75L,1,31.99,2016-01-31
2127,Canadian Ltd,1.75L,5,10.49,2016-01-31
6579,J Lohr Riverstone Chard,750mL,21,10.99,2016-01-31
1376,Jim Beam,1.75L,2,22.99,2016-01-31
2663,Dewars White Label,1.75L,1,39.99,2016-01-31
6579,J Lohr Riverstone Chard,750mL,5,10.99,2016-01-31
5138,Fireball Cinnamon Whisky,750mL,1,13.99,2016-01-31
6579,J Lohr Riverstone Chard,750mL,1,10.99,2016-01-31
2120,Canadian Club,1.75L,1,17.13,2016-01-31
5364,Kahlua,1.75L,2,31.99,2016-01-31
2120,Canadian Club,1.75L,1,15.99,2016-01-31
4261,Capt Morgan Spiced Rum,1.75L,2,21.99,2016-01-31
4262,Capt Morgan Spiced Rum,750mL,3,14.99,2016-01-31
6570,Kendall Jackson Chard Vt RSV,750mL,1,13.99,2016-01-31
2127,Canadian Ltd,1.75L,3,10.49,2016-01-31
3545,Ketel One Vodka,1.75L,4,29.99,2016-01-31
4261,Capt Morgan Spiced Rum,1.75L,13,21.99,2016-01-31
2589,Jameson Irish Whiskey,1.75L,1,41.99,2016-01-31
3102,Smirnoff Traveler,1.75L,3,17.99,2016-01-31
2757,Johnnie Walker Red Label,1.75L,3,29.99,2016-01-31
19748,Clos du Bois Chard,1.5L,2,14.99,2016-01-31
3893,Zhenka 80 Proof,1.75L,1,9.99,2016-01-31
5365,Kahlua,750mL,6,19.99,2016-01-31
2127,Canadian Ltd,1.75L,10,10.49,2016-01-31
3512,Pinnacle Vodka,1.75L,1,16.99,2016-01-31
3348,Bombay Sapphire Gin,1.75L,1,36.99,2016-01-31
1385,Makers Mark,750mL,1,26.99,2016-01-31
5365,Kahlua,750mL,1,19.99,2016-01-31
11219,Josh Cellars Cab Svgn Sonoma,750mL,5,14.99,2016-01-31
3913,Svedka Vodka,1.75L,4,17.99,2016-01-31
3858,Grey Goose Vodka,750mL,7,23.99,2016-01-31
8068,Absolut 80 Proof,1.75L,2,25.99,2016-01-31
1232,Jack Daniels No 7 Black,750mL,1,22.99,2016-01-31
6650,Simi Chard,750mL,5,10.99,2016-01-31
3893,Zhenka 80 Proof,1.75L,1,9.99,2016-01-31
2589,Jameson Irish Whiskey,1.75L,1,41.99,2016-01-31
2757,Johnnie Walker Red Label,1.75L,6,29.99,2016-01-31
8512,Baileys Irish Cream,750mL,1,19.99,2016-01-31
3102,Smirnoff Traveler,1.75L,2,17.99,2016-01-31
8112,Stolichnaya,1.75L,1,26.99,2016-01-31
1232,Jack Daniels No 7 Black,750mL,2,22.99,2016-01-31
4261,Capt Morgan Spiced Rum,1.75L,32,21.99,2016-01-31
3545,Ketel One Vodka,1.75L,32,29.99,2016-01-31
1385,Makers Mark,750mL,1,26.99,2016-01-31
6650,Simi Chard,750mL,14,10.99,2016-01-31
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.99,2016-01-31
14006,Apothic Winemakers Red Blend,750mL,1,9.99,2016-01-31
2757,Johnnie Walker Red Label,1.75L,1,29.99,2016-01-31
3423,Beefeater,1.75L,3,26.99,2016-01-31
1737,Makers Mark,1.75L,1,46.99,2016-01-31
3858,Grey Goose Vodka,750mL,3,23.99,2016-01-31
1233,Jack Daniels No 7 Black,1.75L,14,39.1,2016-01-31
3826,Skyy Vodka,1.75L,1,24.99,2016-01-31
3489,Tanqueray,1.75L,6,34.99,2016-01-31
1233,Jack Daniels No 7 Black,1.75L,3,35.99,2016-01-31
6579,J Lohr Riverstone Chard,750mL,2,10.99,2016-01-31
4261,Capt Morgan Spiced Rum,1.75L,1,21.99,2016-01-31
3180,New Amsterdam Vodka,1.75L,1,14.99,2016-01-31
2757,Johnnie Walker Red Label,1.75L,1,29.99,2016-01-31
3489,Tanqueray,1.75L,1,34.99,2016-01-31
3802,Three Olives Vodka,1.75L,1,17.99,2016-01-31
3489,Tanqueray,1.75L,2,34.99,2016-01-31
5103,Fireball Cinnamon Whisky,1.75L,1,28.99,2016-01-31
2114,Black Velvet Canadian Whisky,1.75L,8,12.99,2016-01-31
3893,Zhenka 80 Proof,1.75L,1,9.99,2016-01-31
6650,Simi Chard,750mL,8,11.75,2016-01-31
1232,Jack Daniels No 7 Black,750mL,1,22.99,2016-01-31
4261,Capt Morgan Spiced Rum,1.75L,5,21.99,2016-01-31
14006,Apothic Winemakers Red Blend,750mL,8,9.99,2016-01-31
6650,Simi Chard,750mL,1,12.21,2016-01-31
3489,Tanqueray,1.75L,1,34.99,2016-01-31
5103,Fireball Cinnamon Whisky,1.75L,1,28.99,2016-01-31
3102,Smirnoff Traveler,1.75L,1,17.99,2016-01-31
4261,Capt Morgan Spiced Rum,1.75L,9,21.99,2016-01-31
3826,Skyy Vodka,1.75L,3,24.99,2016-01-31
3489,Tanqueray,1.75L,15,34.99,2016-01-31
2120,Canadian Club,1.75L,5,16.66,2016-01-31
3826,Skyy Vodka,1.75L,2,24.99,2016-01-31
1476,Jim Beam Traveler,1.75L,1,21.99,2016-01-31
3893,Zhenka 80 Proof,1.75L,3,9.99,2016-01-31
3893,Zhenka 80 Proof,1.75L,1,9.99,2016-01-31
3545,Ketel One Vodka,1.75L,1,29.99,2016-01-31
8159,Jose Cuervo Especial,1.75L,1,25.99,2016-01-31
3826,Skyy Vodka,1.75L,2,24.99,2016-01-31
1385,Makers Mark,750mL,2,26.99,2016-01-31
2432,Crown Royal,750mL,2,25.99,2016-01-31
3893,Zhenka 80 Proof,1.75L,1,9.99,2016-01-31
4227,Bacardi Superior Rum Trav,1.75L,5,17.99,2016-01-31
3489,Tanqueray,1.75L,4,34.99,2016-01-31
6650,Simi Chard,750mL,1,12.03,2016-01-31
3405,Tito's Handmade Vodka,1.75L,7,29.99,2016-01-31
5364,Kahlua,1.75L,1,31.99,2016-01-31
3512,Pinnacle Vodka,1.75L,7,16.99,2016-01-31
3913,Svedka Vodka,1.75L,2,17.99,2016-01-31
3913,Svedka Vodka,1.75L,8,17.99,2016-01-31
11219,Josh Cellars Cab Svgn Sonoma,750mL,2,14.99,2016-01-31
2589,Jameson Irish Whiskey,1.75L,1,41.99,2016-01-31
8680,Crown Royal,1.75L,13,39.99,2016-01-31
6579,J Lohr Riverstone Chard,750mL,2,10.99,2016-01-31
3545,Ketel One Vodka,1.75L,25,29.99,2016-01-31
6650,Simi Chard,750mL,5,10.99,2016-01-31
2120,Canadian Club,1.75L,1,17.63,2016-01-31
6650,Simi Chard,750mL,4,10.99,2016-01-31
3826,Skyy Vodka,1.75L,2,24.99,2016-01-31
14006,Apothic Winemakers Red Blend,750mL,25,9.99,2016-01-31
11219,Josh Cellars Cab Svgn Sonoma,750mL,5,14.99,2016-01-31
1232,Jack Daniels No 7 Black,750mL,1,22.99,2016-01-31
2127,Canadian Ltd,1.75L,5,10.49,2016-01-31
8159,Jose Cuervo Especial,1.75L,1,25.99,2016-01-31
3180,New Amsterdam Vodka,1.75L,2,14.99,2016-01-31
2127,Canadian Ltd,1.75L,10,10.49,2016-01-31
4227,Bacardi Superior Rum Trav,1.75L,4,17.99,2016-01-31
